Notes,State,State Code,Year,Year Code,Multiple Cause of death,Multiple Cause of death Code,Deaths,Population,Crude Rate
,Colorado,8,2015,2015,Other synthetic narcotics,T40.4,64,5456574,1.2
,Colorado,8,2016,2016,Other opioids,T40.2,212,5540545,3.8
,Colorado,8,2016,2016,Methadone,T40.3,58,5540545,1
,Colorado,8,2016,2016,Other synthetic narcotics,T40.4,72,5540545,1.3
,Colorado,8,2017,2017,Other opioids,T40.2,254,5607154,4.5
,Colorado,8,2017,2017,Methadone,T40.3,58,5607154,1
,Colorado,8,2017,2017,Other synthetic narcotics,T40.4,112,5607154,2
,Colorado,8,2018,2018,Other opioids,T40.2,222,5695564,3.9
,Colorado,8,2018,2018,Methadone,T40.3,55,5695564,1
,Colorado,8,2018,2018,Other synthetic narcotics,T40.4,134,5695564,2.4
,Colorado,8,2019,2019,Other opioids,T40.2,232,5758736,4
,Colorado,8,2019,2019,Methadone,T40.3,36,5758736,0.6
,Colorado,8,2019,2019,Other synthetic narcotics,T40.4,255,5758736,4.4
,Colorado,8,2020,2020,Other opioids,T40.2,261,5807719,4.5
,Colorado,8,2020,2020,Methadone,T40.3,68,5807719,1.2
,Colorado,8,2020,2020,Other synthetic narcotics,T40.4,590,5807719,10.2
,Connecticut,9,1999,1999,Other opioids,T40.2,10,3386401,Unreliable
,Connecticut,9,1999,1999,Methadone,T40.3,13,3386401,Unreliable
,Connecticut,9,1999,1999,Other synthetic narcotics,T40.4,Suppressed,3386401,Suppressed
,Connecticut,9,2000,2000,Other opioids,T40.2,Suppressed,3405565,Suppressed
,Connecticut,9,2000,2000,Methadone,T40.3,15,3405565,Unreliable
,Connecticut,9,2000,2000,Other synthetic narcotics,T40.4,Suppressed,3405565,Suppressed
,Connecticut,9,2001,2001,Other opioids,T40.2,17,3432835,Unreliable
,Connecticut,9,2001,2001,Methadone,T40.3,14,3432835,Unreliable
,Connecticut,9,2001,2001,Other synthetic narcotics,T40.4,Suppressed,3432835,Suppressed
,Connecticut,9,2002,2002,Other opioids,T40.2,25,3458749,0.7
,Connecticut,9,2002,2002,Methadone,T40.3,24,3458749,0.7
,Connecticut,9,2002,2002,Other synthetic narcotics,T40.4,Suppressed,3458749,Suppressed
,Connecticut,9,2003,2003,Other opioids,T40.2,23,3484336,0.7
,Connecticut,9,2003,2003,Methadone,T40.3,19,3484336,Unreliable
,Connecticut,9,2003,2003,Other synthetic narcotics,T40.4,Suppressed,3484336,Suppressed
,Connecticut,9,2004,2004,Other opioids,T40.2,30,3496094,0.9
,Connecticut,9,2004,2004,Methadone,T40.3,44,3496094,1.3
,Connecticut,9,2004,2004,Other synthetic narcotics,T40.4,10,3496094,Unreliable
,Connecticut,9,2005,2005,Other opioids,T40.2,28,3506956,0.8
,Connecticut,9,2005,2005,Methadone,T40.3,35,3506956,1
,Connecticut,9,2005,2005,Other synthetic narcotics,T40.4,10,3506956,Unreliable
,Connecticut,9,2006,2006,Other opioids,T40.2,38,3517460,1.1
,Connecticut,9,2006,2006,Methadone,T40.3,59,3517460,1.7
,Connecticut,9,2006,2006,Other synthetic narcotics,T40.4,11,3517460,Unreliable
,Connecticut,9,2007,2007,Other opioids,T40.2,33,3527270,0.9
,Connecticut,9,2007,2007,Methadone,T40.3,57,3527270,1.6
,Connecticut,9,2007,2007,Other synthetic narcotics,T40.4,22,3527270,0.6
,Connecticut,9,2008,2008,Other opioids,T40.2,38,3545579,1.1
,Connecticut,9,2008,2008,Methadone,T40.3,47,3545579,1.3
,Connecticut,9,2008,2008,Other synthetic narcotics,T40.4,16,3545579,Unreliable
,Connecticut,9,2009,2009,Other opioids,T40.2,31,3561807,0.9
,Connecticut,9,2009,2009,Methadone,T40.3,42,3561807,1.2
,Connecticut,9,2009,2009,Other synthetic narcotics,T40.4,20,3561807,0.6
,Connecticut,9,2010,2010,Other opioids,T40.2,41,3574097,1.1
,Connecticut,9,2010,2010,Methadone,T40.3,43,3574097,1.2
,Connecticut,9,2010,2010,Other synthetic narcotics,T40.4,22,3574097,0.6
,Connecticut,9,2011,2011,Other opioids,T40.2,44,3580709,1.2
,Connecticut,9,2011,2011,Methadone,T40.3,32,3580709,0.9
,Connecticut,9,2011,2011,Other synthetic narcotics,T40.4,13,3580709,Unreliable
,Connecticut,9,2012,2012,Other opioids,T40.2,38,3590347,1.1
,Connecticut,9,2012,2012,Methadone,T40.3,24,3590347,0.7
,Connecticut,9,2012,2012,Other synthetic narcotics,T40.4,15,3590347,Unreliable
,Connecticut,9,2013,2013,Other opioids,T40.2,144,3596080,4
,Connecticut,9,2013,2013,Methadone,T40.3,49,3596080,1.4
,Connecticut,9,2013,2013,Other synthetic narcotics,T40.4,53,3596080,1.5
,Connecticut,9,2014,2014,Other opioids,T40.2,157,3596677,4.4
,Connecticut,9,2014,2014,Methadone,T40.3,50,3596677,1.4
,Connecticut,9,2014,2014,Other synthetic narcotics,T40.4,94,3596677,2.6
,Connecticut,9,2015,2015,Other opioids,T40.2,183,3590886,5.1
,Connecticut,9,2015,2015,Methadone,T40.3,72,3590886,2
,Connecticut,9,2015,2015,Other synthetic narcotics,T40.4,211,3590886,5.9
,Connecticut,9,2016,2016,Other opioids,T40.2,206,3576452,5.8
,Connecticut,9,2016,2016,Methadone,T40.3,72,3576452,2
,Connecticut,9,2016,2016,Other synthetic narcotics,T40.4,500,3576452,14
,Connecticut,9,2017,2017,Other opioids,T40.2,188,3588184,5.2
,Connecticut,9,2017,2017,Methadone,T40.3,95,3588184,2.6
,Connecticut,9,2017,2017,Other synthetic narcotics,T40.4,686,3588184,19.1
,Connecticut,9,2018,2018,Other opioids,T40.2,161,3572665,4.5
,Connecticut,9,2018,2018,Methadone,T40.3,76,3572665,2.1
,Connecticut,9,2018,2018,Other synthetic narcotics,T40.4,767,3572665,21.5
,Connecticut,9,2019,2019,Other opioids,T40.2,208,3565287,5.8
,Connecticut,9,2019,2019,Methadone,T40.3,84,3565287,2.4
,Connecticut,9,2019,2019,Other synthetic narcotics,T40.4,950,3565287,26.6
,Connecticut,9,2020,2020,Other opioids,T40.2,216,3557006,6.1
,Connecticut,9,2020,2020,Methadone,T40.3,113,3557006,3.2
,Connecticut,9,2020,2020,Other synthetic narcotics,T40.4,1142,3557006,32.1
,Delaware,10,1999,1999,Other opioids,T40.2,Suppressed,774990,Suppressed
,Delaware,10,1999,1999,Methadone,T40.3,Suppressed,774990,Suppressed
,Delaware,10,1999,1999,Other synthetic narcotics,T40.4,Suppressed,774990,Suppressed
,Delaware,10,2000,2000,Other opioids,T40.2,Suppressed,783600,Suppressed
,Delaware,10,2000,2000,Methadone,T40.3,Suppressed,783600,Suppressed
,Delaware,10,2000,2000,Other synthetic narcotics,T40.4,Suppressed,783600,Suppressed
,Delaware,10,2001,2001,Other opioids,T40.2,10,795699,Unreliable
,Delaware,10,2001,2001,Methadone,T40.3,Suppressed,795699,Suppressed
,Delaware,10,2001,2001,Other synthetic narcotics,T40.4,Suppressed,795699,Suppressed
,Delaware,10,2002,2002,Other opioids,T40.2,19,806169,Unreliable
,Delaware,10,2002,2002,Methadone,T40.3,Suppressed,806169,Suppressed
,Delaware,10,2002,2002,Other synthetic narcotics,T40.4,Suppressed,806169,Suppressed
,Delaware,10,2003,2003,Other opioids,T40.2,11,818003,Unreliable
,Delaware,10,2003,2003,Methadone,T40.3,13,818003,Unreliable
,Delaware,10,2003,2003,Other synthetic narcotics,T40.4,Suppressed,818003,Suppressed
,Delaware,10,2004,2004,Other opioids,T40.2,13,830803,Unreliable
,Delaware,10,2004,2004,Methadone,T40.3,Suppressed,830803,Suppressed
,Delaware,10,2004,2004,Other synthetic narcotics,T40.4,Suppressed,830803,Suppressed
,Delaware,10,2005,2005,Other opioids,T40.2,10,845150,Unreliable
,Delaware,10,2005,2005,Methadone,T40.3,Suppressed,845150,Suppressed
,Delaware,10,2005,2005,Other synthetic narcotics,T40.4,Suppressed,845150,Suppressed
,Delaware,10,2006,2006,Other opioids,T40.2,13,859268,Unreliable
,Delaware,10,2006,2006,Methadone,T40.3,13,859268,Unreliable
,Delaware,10,2006,2006,Other synthetic narcotics,T40.4,12,859268,Unreliable
,Delaware,10,2007,2007,Other opioids,T40.2,12,871749,Unreliable
,Delaware,10,2007,2007,Methadone,T40.3,18,871749,Unreliable
,Delaware,10,2007,2007,Other synthetic narcotics,T40.4,Suppressed,871749,Suppressed
,Delaware,10,2008,2008,Other opioids,T40.2,29,883874,3.3
,Delaware,10,2008,2008,Methadone,T40.3,18,883874,Unreliable
,Delaware,10,2008,2008,Other synthetic narcotics,T40.4,Suppressed,883874,Suppressed
,Delaware,10,2009,2009,Other opioids,T40.2,41,891730,4.6
,Delaware,10,2009,2009,Methadone,T40.3,21,891730,2.4
,Delaware,10,2009,2009,Other synthetic narcotics,T40.4,19,891730,Unreliable
,Delaware,10,2010,2010,Other opioids,T40.2,47,897934,5.2
,Delaware,10,2010,2010,Methadone,T40.3,20,897934,2.2
,Delaware,10,2010,2010,Other synthetic narcotics,T40.4,14,897934,Unreliable
,Delaware,10,2011,2011,Other opioids,T40.2,64,907135,7.1
,Delaware,10,2011,2011,Methadone,T40.3,23,907135,2.5
,Delaware,10,2011,2011,Other synthetic narcotics,T40.4,13,907135,Unreliable
,Delaware,10,2012,2012,Other opioids,T40.2,37,917092,4
,Delaware,10,2012,2012,Methadone,T40.3,11,917092,Unreliable
,Delaware,10,2012,2012,Other synthetic narcotics,T40.4,17,917092,Unreliable
,Delaware,10,2013,2013,Other opioids,T40.2,35,925749,3.8
,Delaware,10,2013,2013,Methadone,T40.3,21,925749,2.3
,Delaware,10,2013,2013,Other synthetic narcotics,T40.4,22,925749,2.4
,Delaware,10,2014,2014,Other opioids,T40.2,38,935614,4.1
,Delaware,10,2014,2014,Methadone,T40.3,24,935614,2.6
,Delaware,10,2014,2014,Other synthetic narcotics,T40.4,29,935614,3.1
,Delaware,10,2015,2015,Other opioids,T40.2,36,945934,3.8
,Delaware,10,2015,2015,Methadone,T40.3,14,945934,Unreliable
,Delaware,10,2015,2015,Other synthetic narcotics,T40.4,38,945934,4
,Delaware,10,2016,2016,Other opioids,T40.2,31,952065,3.3
,Delaware,10,2016,2016,Methadone,T40.3,11,952065,Unreliable
,Delaware,10,2016,2016,Other synthetic narcotics,T40.4,79,952065,8.3
,Delaware,10,2017,2017,Other opioids,T40.2,64,961939,6.7
,Delaware,10,2017,2017,Methadone,T40.3,15,961939,Unreliable
,Delaware,10,2017,2017,Other synthetic narcotics,T40.4,178,961939,18.5
,Delaware,10,2018,2018,Other opioids,T40.2,62,967171,6.4
,Delaware,10,2018,2018,Methadone,T40.3,24,967171,2.5
,Delaware,10,2018,2018,Other synthetic narcotics,T40.4,296,967171,30.6
,Delaware,10,2019,2019,Other opioids,T40.2,51,973764,5.2
,Delaware,10,2019,2019,Methadone,T40.3,28,973764,2.9
,Delaware,10,2019,2019,Other synthetic narcotics,T40.4,343,973764,35.2
,Delaware,10,2020,2020,Other opioids,T40.2,52,986809,5.3
,Delaware,10,2020,2020,Methadone,T40.3,34,986809,3.4
,Delaware,10,2020,2020,Other synthetic narcotics,T40.4,361,986809,36.6
,District of Columbia,11,1999,1999,Other opioids,T40.2,Suppressed,570213,Suppressed
,District of Columbia,11,1999,1999,Methadone,T40.3,Suppressed,570213,Suppressed
,District of Columbia,11,1999,1999,Other synthetic narcotics,T40.4,Suppressed,570213,Suppressed
,District of Columbia,11,2000,2000,Other opioids,T40.2,Suppressed,572059,Suppressed
,District of Columbia,11,2000,2000,Methadone,T40.3,Suppressed,572059,Suppressed
,District of Columbia,11,2000,2000,Other synthetic narcotics,T40.4,Suppressed,572059,Suppressed
,District of Columbia,11,2001,2001,Other opioids,T40.2,Suppressed,574504,Suppressed
,District of Columbia,11,2001,2001,Methadone,T40.3,Suppressed,574504,Suppressed
,District of Columbia,11,2001,2001,Other synthetic narcotics,T40.4,Suppressed,574504,Suppressed
,District of Columbia,11,2002,2002,Other opioids,T40.2,Suppressed,573158,Suppressed
,District of Columbia,11,2002,2002,Methadone,T40.3,Suppressed,573158,Suppressed
,District of Columbia,11,2002,2002,Other synthetic narcotics,T40.4,Suppressed,573158,Suppressed
,District of Columbia,11,2003,2003,Other opioids,T40.2,Suppressed,568502,Suppressed
,District of Columbia,11,2003,2003,Methadone,T40.3,10,568502,Unreliable
,District of Columbia,11,2003,2003,Other synthetic narcotics,T40.4,Suppressed,568502,Suppressed
,District of Columbia,11,2004,2004,Other opioids,T40.2,19,567754,Unreliable
,District of Columbia,11,2004,2004,Methadone,T40.3,Suppressed,567754,Suppressed
,District of Columbia,11,2004,2004,Other synthetic narcotics,T40.4,Suppressed,567754,Suppressed
,District of Columbia,11,2005,2005,Other opioids,T40.2,Suppressed,567136,Suppressed
,District of Columbia,11,2005,2005,Methadone,T40.3,Suppressed,567136,Suppressed
,District of Columbia,11,2005,2005,Other synthetic narcotics,T40.4,Suppressed,567136,Suppressed
,District of Columbia,11,2006,2006,Other opioids,T40.2,14,570681,Unreliable
,District of Columbia,11,2006,2006,Methadone,T40.3,12,570681,Unreliable
,District of Columbia,11,2006,2006,Other synthetic narcotics,T40.4,Suppressed,570681,Suppressed
,District of Columbia,11,2007,2007,Other opioids,T40.2,Suppressed,574404,Suppressed
,District of Columbia,11,2007,2007,Methadone,T40.3,Suppressed,574404,Suppressed
,District of Columbia,11,2007,2007,Other synthetic narcotics,T40.4,Suppressed,574404,Suppressed
,District of Columbia,11,2008,2008,Other opioids,T40.2,Suppressed,580236,Suppressed
,District of Columbia,11,2008,2008,Methadone,T40.3,Suppressed,580236,Suppressed
,District of Columbia,11,2008,2008,Other synthetic narcotics,T40.4,Suppressed,580236,Suppressed
,District of Columbia,11,2009,2009,Other opioids,T40.2,Suppressed,592228,Suppressed
,District of Columbia,11,2009,2009,Methadone,T40.3,Suppressed,592228,Suppressed
,District of Columbia,11,2009,2009,Other synthetic narcotics,T40.4,Suppressed,592228,Suppressed
,District of Columbia,11,2010,2010,Other opioids,T40.2,Suppressed,601723,Suppressed
,District of Columbia,11,2010,2010,Methadone,T40.3,Suppressed,601723,Suppressed
,District of Columbia,11,2010,2010,Other synthetic narcotics,T40.4,Suppressed,601723,Suppressed
,District of Columbia,11,2011,2011,Other opioids,T40.2,11,617996,Unreliable
,District of Columbia,11,2011,2011,Methadone,T40.3,11,617996,Unreliable
,District of Columbia,11,2011,2011,Other synthetic narcotics,T40.4,Suppressed,617996,Suppressed
,District of Columbia,11,2012,2012,Other opioids,T40.2,13,632323,Unreliable
,District of Columbia,11,2012,2012,Methadone,T40.3,Suppressed,632323,Suppressed
,District of Columbia,11,2012,2012,Other synthetic narcotics,T40.4,Suppressed,632323,Suppressed
,District of Columbia,11,2013,2013,Other opioids,T40.2,10,646449,Unreliable
,District of Columbia,11,2013,2013,Methadone,T40.3,Suppressed,646449,Suppressed
,District of Columbia,11,2013,2013,Other synthetic narcotics,T40.4,Suppressed,646449,Suppressed
,District of Columbia,11,2014,2014,Other opioids,T40.2,19,658893,Unreliable
,District of Columbia,11,2014,2014,Methadone,T40.3,Suppressed,658893,Suppressed
,District of Columbia,11,2014,2014,Other synthetic narcotics,T40.4,13,658893,Unreliable
,District of Columbia,11,2015,2015,Other opioids,T40.2,21,672228,3.1
,District of Columbia,11,2015,2015,Methadone,T40.3,Suppressed,672228,Suppressed
,District of Columbia,11,2015,2015,Other synthetic narcotics,T40.4,26,672228,3.9
,District of Columbia,11,2016,2016,Other opioids,T40.2,52,681170,7.6
,District of Columbia,11,2016,2016,Methadone,T40.3,21,681170,3.1
,District of Columbia,11,2016,2016,Other synthetic narcotics,T40.4,129,681170,18.9
,District of Columbia,11,2017,2017,Other opioids,T40.2,39,693972,5.6
,District of Columbia,11,2017,2017,Methadone,T40.3,24,693972,3.5
,District of Columbia,11,2017,2017,Other synthetic narcotics,T40.4,182,693972,26.2
,District of Columbia,11,2018,2018,Other opioids,T40.2,32,702455,4.6
,District of Columbia,11,2018,2018,Methadone,T40.3,10,702455,Unreliable
,District of Columbia,11,2018,2018,Other synthetic narcotics,T40.4,162,702455,23.1
,District of Columbia,11,2019,2019,Other opioids,T40.2,24,705749,3.4
,District of Columbia,11,2019,2019,Methadone,T40.3,15,705749,Unreliable
,District of Columbia,11,2019,2019,Other synthetic narcotics,T40.4,216,705749,30.6
,District of Columbia,11,2020,2020,Other opioids,T40.2,37,712816,5.2
,District of Columbia,11,2020,2020,Methadone,T40.3,31,712816,4.3
,District of Columbia,11,2020,2020,Other synthetic narcotics,T40.4,315,712816,44.2
,Florida,12,1999,1999,Other opioids,T40.2,156,15759421,1
,Florida,12,1999,1999,Methadone,T40.3,34,15759421,0.2
,Florida,12,1999,1999,Other synthetic narcotics,T40.4,59,15759421,0.4
,Florida,12,2000,2000,Other opioids,T40.2,239,15982378,1.5
,Florida,12,2000,2000,Methadone,T40.3,51,15982378,0.3
,Florida,12,2000,2000,Other synthetic narcotics,T40.4,84,15982378,0.5
,Florida,12,2001,2001,Other opioids,T40.2,437,16356966,2.7
,Florida,12,2001,2001,Methadone,T40.3,128,16356966,0.8
,Florida,12,2001,2001,Other synthetic narcotics,T40.4,117,16356966,0.7
,Florida,12,2002,2002,Other opioids,T40.2,405,16689370,2.4
,Florida,12,2002,2002,Methadone,T40.3,218,16689370,1.3
,Florida,12,2002,2002,Other synthetic narcotics,T40.4,136,16689370,0.8
,Florida,12,2003,2003,Other opioids,T40.2,438,17004085,2.6
,Florida,12,2003,2003,Methadone,T40.3,270,17004085,1.6
,Florida,12,2003,2003,Other synthetic narcotics,T40.4,175,17004085,1
,Florida,12,2004,2004,Other opioids,T40.2,540,17415318,3.1
,Florida,12,2004,2004,Methadone,T40.3,434,17415318,2.5
,Florida,12,2004,2004,Other synthetic narcotics,T40.4,160,17415318,0.9
,Florida,12,2005,2005,Other opioids,T40.2,496,17842038,2.8
,Florida,12,2005,2005,Methadone,T40.3,430,17842038,2.4
,Florida,12,2005,2005,Other synthetic narcotics,T40.4,144,17842038,0.8
,Florida,12,2006,2006,Other opioids,T40.2,583,18166990,3.2
,Florida,12,2006,2006,Methadone,T40.3,516,18166990,2.8
,Florida,12,2006,2006,Other synthetic narcotics,T40.4,131,18166990,0.7
,Florida,12,2007,2007,Other opioids,T40.2,769,18367842,4.2
,Florida,12,2007,2007,Methadone,T40.3,568,18367842,3.1
,Florida,12,2007,2007,Other synthetic narcotics,T40.4,137,18367842,0.7
,Florida,12,2008,2008,Other opioids,T40.2,858,18527305,4.6
,Florida,12,2008,2008,Methadone,T40.3,463,18527305,2.5
,Florida,12,2008,2008,Other synthetic narcotics,T40.4,132,18527305,0.7
,Florida,12,2009,2009,Other opioids,T40.2,1011,18652644,5.4
,Florida,12,2009,2009,Methadone,T40.3,471,18652644,2.5
,Florida,12,2009,2009,Other synthetic narcotics,T40.4,171,18652644,0.9
,Florida,12,2010,2010,Other opioids,T40.2,1169,18801310,6.2
,Florida,12,2010,2010,Methadone,T40.3,439,18801310,2.3
,Florida,12,2010,2010,Other synthetic narcotics,T40.4,146,18801310,0.8
,Florida,12,2011,2011,Other opioids,T40.2,1062,19057542,5.6
,Florida,12,2011,2011,Methadone,T40.3,458,19057542,2.4
,Florida,12,2011,2011,Other synthetic narcotics,T40.4,138,19057542,0.7
,Florida,12,2012,2012,Other opioids,T40.2,850,19317568,4.4
,Florida,12,2012,2012,Methadone,T40.3,337,19317568,1.7
,Florida,12,2012,2012,Other synthetic narcotics,T40.4,162,19317568,0.8
,Florida,12,2013,2013,Other opioids,T40.2,751,19552860,3.8
,Florida,12,2013,2013,Methadone,T40.3,271,19552860,1.4
,Florida,12,2013,2013,Other synthetic narcotics,T40.4,200,19552860,1
,Florida,12,2014,2014,Other opioids,T40.2,697,19893297,3.5
,Florida,12,2014,2014,Methadone,T40.3,227,19893297,1.1
,Florida,12,2014,2014,Other synthetic narcotics,T40.4,343,19893297,1.7
,Florida,12,2015,2015,Other opioids,T40.2,789,20271272,3.9
,Florida,12,2015,2015,Methadone,T40.3,210,20271272,1
,Florida,12,2015,2015,Other synthetic narcotics,T40.4,610,20271272,3
,Florida,12,2016,2016,Other opioids,T40.2,1030,20612439,5
,Florida,12,2016,2016,Methadone,T40.3,203,20612439,1
,Florida,12,2016,2016,Other synthetic narcotics,T40.4,1566,20612439,7.6
,Florida,12,2017,2017,Other opioids,T40.2,1133,20984400,5.4
,Florida,12,2017,2017,Methadone,T40.3,175,20984400,0.8
,Florida,12,2017,2017,Other synthetic narcotics,T40.4,2126,20984400,10.1
,Florida,12,2018,2018,Other opioids,T40.2,1150,21299325,5.4
,Florida,12,2018,2018,Methadone,T40.3,187,21299325,0.9
,Florida,12,2018,2018,Other synthetic narcotics,T40.4,2091,21299325,9.8
,Florida,12,2019,2019,Other opioids,T40.2,1085,21477737,5.1
,Florida,12,2019,2019,Methadone,T40.3,141,21477737,0.7
,Florida,12,2019,2019,Other synthetic narcotics,T40.4,2837,21477737,13.2
,Florida,12,2020,2020,Other opioids,T40.2,1112,21733312,5.1
,Florida,12,2020,2020,Methadone,T40.3,181,21733312,0.8
,Florida,12,2020,2020,Other synthetic narcotics,T40.4,4734,21733312,21.8
,Georgia,13,1999,1999,Other opioids,T40.2,26,8045965,0.3
,Georgia,13,1999,1999,Methadone,T40.3,14,8045965,Unreliable
,Georgia,13,1999,1999,Other synthetic narcotics,T40.4,11,8045965,Unreliable
,Georgia,13,2000,2000,Other opioids,T40.2,61,8186453,0.7
,Georgia,13,2000,2000,Methadone,T40.3,16,8186453,Unreliable
,Georgia,13,2000,2000,Other synthetic narcotics,T40.4,12,8186453,Unreliable
,Georgia,13,2001,2001,Other opioids,T40.2,90,8377038,1.1
,Georgia,13,2001,2001,Methadone,T40.3,41,8377038,0.5
,Georgia,13,2001,2001,Other synthetic narcotics,T40.4,27,8377038,0.3
,Georgia,13,2002,2002,Other opioids,T40.2,96,8508256,1.1
,Georgia,13,2002,2002,Methadone,T40.3,50,8508256,0.6
,Georgia,13,2002,2002,Other synthetic narcotics,T40.4,36,8508256,0.4
,Georgia,13,2003,2003,Other opioids,T40.2,88,8622793,1
,Georgia,13,2003,2003,Methadone,T40.3,71,8622793,0.8
,Georgia,13,2003,2003,Other synthetic narcotics,T40.4,36,8622793,0.4
,Georgia,13,2004,2004,Other opioids,T40.2,100,8769252,1.1
,Georgia,13,2004,2004,Methadone,T40.3,95,8769252,1.1
,Georgia,13,2004,2004,Other synthetic narcotics,T40.4,35,8769252,0.4
,Georgia,13,2005,2005,Other opioids,T40.2,122,8925922,1.4
,Georgia,13,2005,2005,Methadone,T40.3,123,8925922,1.4
,Georgia,13,2005,2005,Other synthetic narcotics,T40.4,47,8925922,0.5
,Georgia,13,2006,2006,Other opioids,T40.2,130,9155813,1.4
,Georgia,13,2006,2006,Methadone,T40.3,137,9155813,1.5
,Georgia,13,2006,2006,Other synthetic narcotics,T40.4,57,9155813,0.6
,Georgia,13,2007,2007,Other opioids,T40.2,139,9349988,1.5
,Georgia,13,2007,2007,Methadone,T40.3,168,9349988,1.8
,Georgia,13,2007,2007,Other synthetic narcotics,T40.4,65,9349988,0.7
