State,Year,Multiple Cause of death,Deaths,Population,Crude Rate
New Mexico,2019,Other synthetic narcotics,149,2096829,7.1
New Mexico,2020,Other opioids,156,2106319,7.4
New Mexico,2020,Methadone,57,2106319,2.7
New Mexico,2020,Other synthetic narcotics,323,2106319,15.3
New York,1999,Other opioids,48,18882725,0.3
New York,1999,Methadone,120,18882725,0.6
New York,1999,Other synthetic narcotics,18,18882725,Unreliable
New York,2000,Other opioids,34,18976457,0.2
New York,2000,Methadone,94,18976457,0.5
New York,2000,Other synthetic narcotics,16,18976457,Unreliable
New York,2001,Other opioids,68,19082838,0.4
New York,2001,Methadone,126,19082838,0.7
New York,2001,Other synthetic narcotics,31,19082838,0.2
New York,2002,Other opioids,45,19137800,0.2
New York,2002,Methadone,135,19137800,0.7
New York,2002,Other synthetic narcotics,27,19137800,0.1
New York,2003,Other opioids,65,19175939,0.3
New York,2003,Methadone,147,19175939,0.8
New York,2003,Other synthetic narcotics,29,19175939,0.2
New York,2004,Other opioids,82,19171567,0.4
New York,2004,Methadone,137,19171567,0.7
New York,2004,Other synthetic narcotics,16,19171567,Unreliable
New York,2005,Other opioids,100,19132610,0.5
New York,2005,Methadone,179,19132610,0.9
New York,2005,Other synthetic narcotics,20,19132610,0.1
New York,2006,Other opioids,281,19104631,1.5
New York,2006,Methadone,310,19104631,1.6
New York,2006,Other synthetic narcotics,137,19104631,0.7
New York,2007,Other opioids,394,19132335,2.1
New York,2007,Methadone,295,19132335,1.5
New York,2007,Other synthetic narcotics,113,19132335,0.6
New York,2008,Other opioids,466,19212436,2.4
New York,2008,Methadone,277,19212436,1.4
New York,2008,Other synthetic narcotics,121,19212436,0.6
New York,2009,Other opioids,455,19307066,2.4
New York,2009,Methadone,238,19307066,1.2
New York,2009,Other synthetic narcotics,177,19307066,0.9
New York,2010,Other opioids,526,19378102,2.7
New York,2010,Methadone,263,19378102,1.4
New York,2010,Other synthetic narcotics,173,19378102,0.9
New York,2011,Other opioids,621,19465197,3.2
New York,2011,Methadone,301,19465197,1.5
New York,2011,Other synthetic narcotics,155,19465197,0.8
New York,2012,Other opioids,616,19570261,3.1
New York,2012,Methadone,328,19570261,1.7
New York,2012,Other synthetic narcotics,164,19570261,0.8
New York,2013,Other opioids,644,19651127,3.3
New York,2013,Methadone,274,19651127,1.4
New York,2013,Other synthetic narcotics,210,19651127,1.1
New York,2014,Other opioids,608,19746227,3.1
New York,2014,Methadone,231,19746227,1.2
New York,2014,Other synthetic narcotics,294,19746227,1.5
New York,2015,Other opioids,705,19795791,3.6
New York,2015,Methadone,246,19795791,1.2
New York,2015,Other synthetic narcotics,668,19795791,3.4
New York,2016,Other opioids,892,19745289,4.5
New York,2016,Methadone,289,19745289,1.5
New York,2016,Other synthetic narcotics,1641,19745289,8.3
New York,2017,Other opioids,821,19849399,4.1
New York,2017,Methadone,283,19849399,1.4
New York,2017,Other synthetic narcotics,2238,19849399,11.3
New York,2018,Other opioids,781,19542209,4
New York,2018,Methadone,266,19542209,1.4
New York,2018,Other synthetic narcotics,2195,19542209,11.2
New York,2019,Other opioids,709,19453561,3.6
New York,2019,Methadone,280,19453561,1.4
New York,2019,Other synthetic narcotics,2338,19453561,12
New York,2020,Other opioids,937,19336776,4.8
New York,2020,Methadone,422,19336776,2.2
New York,2020,Other synthetic narcotics,3721,19336776,19.2
North Carolina,1999,Other opioids,52,7949361,0.7
North Carolina,1999,Methadone,47,7949361,0.6
North Carolina,1999,Other synthetic narcotics,27,7949361,0.3
North Carolina,2000,Other opioids,114,8049313,1.4
North Carolina,2000,Methadone,89,8049313,1.1
North Carolina,2000,Other synthetic narcotics,49,8049313,0.6
North Carolina,2001,Other opioids,148,8210122,1.8
North Carolina,2001,Methadone,107,8210122,1.3
North Carolina,2001,Other synthetic narcotics,58,8210122,0.7
North Carolina,2002,Other opioids,134,8326201,1.6
North Carolina,2002,Methadone,190,8326201,2.3
North Carolina,2002,Other synthetic narcotics,50,8326201,0.6
North Carolina,2003,Other opioids,139,8422501,1.7
North Carolina,2003,Methadone,249,8422501,3
North Carolina,2003,Other synthetic narcotics,71,8422501,0.8
North Carolina,2004,Other opioids,163,8553152,1.9
North Carolina,2004,Methadone,267,8553152,3.1
North Carolina,2004,Other synthetic narcotics,109,8553152,1.3
North Carolina,2005,Other opioids,215,8705407,2.5
North Carolina,2005,Methadone,299,8705407,3.4
North Carolina,2005,Other synthetic narcotics,115,8705407,1.3
North Carolina,2006,Other opioids,245,8917270,2.7
North Carolina,2006,Methadone,337,8917270,3.8
North Carolina,2006,Other synthetic narcotics,105,8917270,1.2
North Carolina,2007,Other opioids,304,9118037,3.3
North Carolina,2007,Methadone,333,9118037,3.7
North Carolina,2007,Other synthetic narcotics,112,9118037,1.2
North Carolina,2008,Other opioids,409,9309449,4.4
North Carolina,2008,Methadone,301,9309449,3.2
North Carolina,2008,Other synthetic narcotics,127,9309449,1.4
North Carolina,2009,Other opioids,426,9449566,4.5
North Carolina,2009,Methadone,249,9449566,2.6
North Carolina,2009,Other synthetic narcotics,169,9449566,1.8
North Carolina,2010,Other opioids,428,9535483,4.5
North Carolina,2010,Methadone,190,9535483,2
North Carolina,2010,Other synthetic narcotics,170,9535483,1.8
North Carolina,2011,Other opioids,439,9656401,4.5
North Carolina,2011,Methadone,204,9656401,2.1
North Carolina,2011,Other synthetic narcotics,155,9656401,1.6
North Carolina,2012,Other opioids,410,9752073,4.2
North Carolina,2012,Methadone,184,9752073,1.9
North Carolina,2012,Other synthetic narcotics,141,9752073,1.4
North Carolina,2013,Other opioids,397,9848060,4
North Carolina,2013,Methadone,164,9848060,1.7
North Carolina,2013,Other synthetic narcotics,116,9848060,1.2
North Carolina,2014,Other opioids,462,9943964,4.6
North Carolina,2014,Methadone,131,9943964,1.3
North Carolina,2014,Other synthetic narcotics,217,9943964,2.2
North Carolina,2015,Other opioids,554,10042802,5.5
North Carolina,2015,Methadone,108,10042802,1.1
North Carolina,2015,Other synthetic narcotics,300,10042802,3
North Carolina,2016,Other opioids,611,10146788,6
North Carolina,2016,Methadone,118,10146788,1.2
North Carolina,2016,Other synthetic narcotics,601,10146788,5.9
North Carolina,2017,Other opioids,573,10273419,5.6
North Carolina,2017,Methadone,103,10273419,1
North Carolina,2017,Other synthetic narcotics,1285,10273419,12.5
North Carolina,2018,Other opioids,422,10383620,4.1
North Carolina,2018,Methadone,76,10383620,0.7
North Carolina,2018,Other synthetic narcotics,1272,10383620,12.3
North Carolina,2019,Other opioids,360,10488084,3.4
North Carolina,2019,Methadone,78,10488084,0.7
North Carolina,2019,Other synthetic narcotics,1363,10488084,13
North Carolina,2020,Other opioids,399,10600823,3.8
North Carolina,2020,Methadone,103,10600823,1
North Carolina,2020,Other synthetic narcotics,2279,10600823,21.5
North Dakota,1999,Other opioids,Suppressed,644259,Suppressed
North Dakota,1999,Methadone,Suppressed,644259,Suppressed
North Dakota,1999,Other synthetic narcotics,Suppressed,644259,Suppressed
North Dakota,2000,Other opioids,Suppressed,642200,Suppressed
North Dakota,2000,Methadone,Suppressed,642200,Suppressed
North Dakota,2000,Other synthetic narcotics,Suppressed,642200,Suppressed
North Dakota,2001,Other opioids,Suppressed,639062,Suppressed
North Dakota,2001,Methadone,Suppressed,639062,Suppressed
North Dakota,2001,Other synthetic narcotics,Suppressed,639062,Suppressed
North Dakota,2002,Other opioids,Suppressed,638168,Suppressed
North Dakota,2002,Methadone,Suppressed,638168,Suppressed
North Dakota,2002,Other synthetic narcotics,Suppressed,638168,Suppressed
North Dakota,2003,Other opioids,Suppressed,638817,Suppressed
North Dakota,2003,Methadone,Suppressed,638817,Suppressed
North Dakota,2003,Other synthetic narcotics,Suppressed,638817,Suppressed
North Dakota,2004,Other opioids,Suppressed,644705,Suppressed
North Dakota,2004,Methadone,Suppressed,644705,Suppressed
North Dakota,2004,Other synthetic narcotics,Suppressed,644705,Suppressed
North Dakota,2005,Other opioids,Suppressed,646089,Suppressed
North Dakota,2005,Methadone,Suppressed,646089,Suppressed
North Dakota,2005,Other synthetic narcotics,Suppressed,646089,Suppressed
North Dakota,2006,Other opioids,Suppressed,649422,Suppressed
North Dakota,2006,Methadone,Suppressed,649422,Suppressed
North Dakota,2006,Other synthetic narcotics,Suppressed,649422,Suppressed
North Dakota,2007,Other opioids,Suppressed,652822,Suppressed
North Dakota,2007,Methadone,Suppressed,652822,Suppressed
North Dakota,2007,Other synthetic narcotics,Suppressed,652822,Suppressed
North Dakota,2008,Other opioids,13,657569,Unreliable
North Dakota,2008,Methadone,Suppressed,657569,Suppressed
North Dakota,2008,Other synthetic narcotics,Suppressed,657569,Suppressed
North Dakota,2009,Other opioids,Suppressed,664968,Suppressed
North Dakota,2009,Methadone,Suppressed,664968,Suppressed
North Dakota,2009,Other synthetic narcotics,Suppressed,664968,Suppressed
North Dakota,2010,Other opioids,12,672591,Unreliable
North Dakota,2010,Methadone,Suppressed,672591,Suppressed
North Dakota,2010,Other synthetic narcotics,Suppressed,672591,Suppressed
North Dakota,2011,Other opioids,Suppressed,683932,Suppressed
North Dakota,2011,Methadone,Suppressed,683932,Suppressed
North Dakota,2011,Other synthetic narcotics,Suppressed,683932,Suppressed
North Dakota,2012,Other opioids,Suppressed,699628,Suppressed
North Dakota,2012,Methadone,Suppressed,699628,Suppressed
North Dakota,2012,Other synthetic narcotics,Suppressed,699628,Suppressed
North Dakota,2013,Other opioids,Suppressed,723393,Suppressed
North Dakota,2013,Methadone,Suppressed,723393,Suppressed
North Dakota,2013,Other synthetic narcotics,Suppressed,723393,Suppressed
North Dakota,2014,Other opioids,17,739482,Unreliable
North Dakota,2014,Methadone,Suppressed,739482,Suppressed
North Dakota,2014,Other synthetic narcotics,10,739482,Unreliable
North Dakota,2015,Other opioids,15,756927,Unreliable
North Dakota,2015,Methadone,Suppressed,756927,Suppressed
North Dakota,2015,Other synthetic narcotics,Suppressed,756927,Suppressed
North Dakota,2016,Other opioids,17,757952,Unreliable
North Dakota,2016,Methadone,Suppressed,757952,Suppressed
North Dakota,2016,Other synthetic narcotics,15,757952,Unreliable
North Dakota,2017,Other opioids,18,755393,Unreliable
North Dakota,2017,Methadone,Suppressed,755393,Suppressed
North Dakota,2017,Other synthetic narcotics,12,755393,Unreliable
North Dakota,2018,Other opioids,20,760077,2.6
North Dakota,2018,Methadone,Suppressed,760077,Suppressed
North Dakota,2018,Other synthetic narcotics,Suppressed,760077,Suppressed
North Dakota,2019,Other opioids,24,762062,3.1
North Dakota,2019,Methadone,Suppressed,762062,Suppressed
North Dakota,2019,Other synthetic narcotics,10,762062,Unreliable
North Dakota,2020,Other opioids,19,765309,Unreliable
North Dakota,2020,Methadone,Suppressed,765309,Suppressed
North Dakota,2020,Other synthetic narcotics,32,765309,4.2
Ohio,1999,Other opioids,74,11335454,0.7
Ohio,1999,Methadone,Suppressed,11335454,Suppressed
Ohio,1999,Other synthetic narcotics,24,11335454,0.2
Ohio,2000,Other opioids,107,11353140,0.9
Ohio,2000,Methadone,20,11353140,0.2
Ohio,2000,Other synthetic narcotics,33,11353140,0.3
Ohio,2001,Other opioids,144,11387404,1.3
Ohio,2001,Methadone,37,11387404,0.3
Ohio,2001,Other synthetic narcotics,55,11387404,0.5
Ohio,2002,Other opioids,188,11407889,1.6
Ohio,2002,Methadone,59,11407889,0.5
Ohio,2002,Other synthetic narcotics,58,11407889,0.5
Ohio,2003,Other opioids,160,11434788,1.4
Ohio,2003,Methadone,74,11434788,0.6
Ohio,2003,Other synthetic narcotics,43,11434788,0.4
Ohio,2004,Other opioids,184,11452251,1.6
Ohio,2004,Methadone,141,11452251,1.2
Ohio,2004,Other synthetic narcotics,78,11452251,0.7
Ohio,2005,Other opioids,206,11463320,1.8
Ohio,2005,Methadone,158,11463320,1.4
Ohio,2005,Other synthetic narcotics,102,11463320,0.9
Ohio,2006,Other opioids,250,11481213,2.2
Ohio,2006,Methadone,173,11481213,1.5
Ohio,2006,Other synthetic narcotics,128,11481213,1.1
Ohio,2007,Other opioids,284,11500468,2.5
Ohio,2007,Methadone,194,11500468,1.7
Ohio,2007,Other synthetic narcotics,109,11500468,0.9
Ohio,2008,Other opioids,330,11515391,2.9
Ohio,2008,Methadone,182,11515391,1.6
Ohio,2008,Other synthetic narcotics,107,11515391,0.9
Ohio,2009,Other opioids,289,11528896,2.5
Ohio,2009,Methadone,122,11528896,1.1
Ohio,2009,Other synthetic narcotics,91,11528896,0.8
Ohio,2010,Other opioids,516,11536504,4.5
Ohio,2010,Methadone,175,11536504,1.5
Ohio,2010,Other synthetic narcotics,175,11536504,1.5
Ohio,2011,Other opioids,582,11544951,5
Ohio,2011,Methadone,163,11544951,1.4
Ohio,2011,Other synthetic narcotics,162,11544951,1.4
Ohio,2012,Other opioids,499,11544225,4.3
Ohio,2012,Methadone,136,11544225,1.2
Ohio,2012,Other synthetic narcotics,139,11544225,1.2
Ohio,2013,Other opioids,518,11570808,4.5
Ohio,2013,Methadone,116,11570808,1
Ohio,2013,Other synthetic narcotics,167,11570808,1.4
Ohio,2014,Other opioids,618,11594163,5.3
Ohio,2014,Methadone,107,11594163,0.9
Ohio,2014,Other synthetic narcotics,590,11594163,5.1
Ohio,2015,Other opioids,690,11613423,5.9
Ohio,2015,Methadone,109,11613423,0.9
Ohio,2015,Other synthetic narcotics,1234,11613423,10.6
Ohio,2016,Other opioids,785,11614373,6.8
Ohio,2016,Methadone,96,11614373,0.8
Ohio,2016,Other synthetic narcotics,2296,11614373,19.8
Ohio,2017,Other opioids,854,11658609,7.3
Ohio,2017,Methadone,106,11658609,0.9
Ohio,2017,Other synthetic narcotics,3523,11658609,30.2
Ohio,2018,Other opioids,507,11689442,4.3
Ohio,2018,Methadone,71,11689442,0.6
Ohio,2018,Other synthetic narcotics,2783,11689442,23.8
Ohio,2019,Other opioids,410,11689100,3.5
Ohio,2019,Methadone,73,11689100,0.6
Ohio,2019,Other synthetic narcotics,3117,11689100,26.7
Ohio,2020,Other opioids,441,11693217,3.8
Ohio,2020,Methadone,80,11693217,0.7
Ohio,2020,Other synthetic narcotics,4110,11693217,35.1
Oklahoma,1999,Other opioids,50,3437147,1.5
Oklahoma,1999,Methadone,20,3437147,0.6
Oklahoma,1999,Other synthetic narcotics,24,3437147,0.7
Oklahoma,2000,Other opioids,68,3450654,2
Oklahoma,2000,Methadone,38,3450654,1.1
Oklahoma,2000,Other synthetic narcotics,26,3450654,0.8
Oklahoma,2001,Other opioids,94,3467100,2.7
Oklahoma,2001,Methadone,42,3467100,1.2
Oklahoma,2001,Other synthetic narcotics,20,3467100,0.6
Oklahoma,2002,Other opioids,81,3489080,2.3
Oklahoma,2002,Methadone,43,3489080,1.2
Oklahoma,2002,Other synthetic narcotics,23,3489080,0.7
Oklahoma,2003,Other opioids,141,3504892,4
Oklahoma,2003,Methadone,92,3504892,2.6
Oklahoma,2003,Other synthetic narcotics,44,3504892,1.3
Oklahoma,2004,Other opioids,145,3525233,4.1
Oklahoma,2004,Methadone,128,3525233,3.6
Oklahoma,2004,Other synthetic narcotics,46,3525233,1.3
Oklahoma,2005,Other opioids,170,3548597,4.8
Oklahoma,2005,Methadone,111,3548597,3.1
Oklahoma,2005,Other synthetic narcotics,54,3548597,1.5
Oklahoma,2006,Other opioids,208,3594090,5.8
Oklahoma,2006,Methadone,151,3594090,4.2
Oklahoma,2006,Other synthetic narcotics,45,3594090,1.3
Oklahoma,2007,Other opioids,284,3634349,7.8
Oklahoma,2007,Methadone,181,3634349,5
Oklahoma,2007,Other synthetic narcotics,67,3634349,1.8
Oklahoma,2008,Other opioids,249,3668976,6.8
Oklahoma,2008,Methadone,114,3668976,3.1
Oklahoma,2008,Other synthetic narcotics,70,3668976,1.9
Oklahoma,2009,Other opioids,343,3717572,9.2
Oklahoma,2009,Methadone,112,3717572,3
Oklahoma,2009,Other synthetic narcotics,160,3717572,4.3
Oklahoma,2010,Other opioids,341,3751351,9.1
Oklahoma,2010,Methadone,100,3751351,2.7
Oklahoma,2010,Other synthetic narcotics,107,3751351,2.9
Oklahoma,2011,Other opioids,349,3791508,9.2
Oklahoma,2011,Methadone,75,3791508,2
Oklahoma,2011,Other synthetic narcotics,83,3791508,2.2
Oklahoma,2012,Other opioids,380,3814820,10
Oklahoma,2012,Methadone,77,3814820,2
Oklahoma,2012,Other synthetic narcotics,107,3814820,2.8
Oklahoma,2013,Other opioids,375,3850568,9.7
Oklahoma,2013,Methadone,68,3850568,1.8
Oklahoma,2013,Other synthetic narcotics,88,3850568,2.3
Oklahoma,2014,Other opioids,370,3878051,9.5
Oklahoma,2014,Methadone,67,3878051,1.7
Oklahoma,2014,Other synthetic narcotics,73,3878051,1.9
Oklahoma,2015,Other opioids,277,3911338,7.1
Oklahoma,2015,Methadone,62,3911338,1.6
Oklahoma,2015,Other synthetic narcotics,93,3911338,2.4
Oklahoma,2016,Other opioids,285,3923561,7.3
Oklahoma,2016,Methadone,46,3923561,1.2
Oklahoma,2016,Other synthetic narcotics,98,3923561,2.5
Oklahoma,2017,Other opioids,226,3930864,5.7
Oklahoma,2017,Methadone,31,3930864,0.8
Oklahoma,2017,Other synthetic narcotics,102,3930864,2.6
Oklahoma,2018,Other opioids,154,3943079,3.9
Oklahoma,2018,Methadone,21,3943079,0.5
Oklahoma,2018,Other synthetic narcotics,79,3943079,2
Oklahoma,2019,Other opioids,114,3956971,2.9
Oklahoma,2019,Methadone,20,3956971,0.5
Oklahoma,2019,Other synthetic narcotics,81,3956971,2
Oklahoma,2020,Other opioids,100,3980783,2.5
Oklahoma,2020,Methadone,18,3980783,Unreliable
Oklahoma,2020,Other synthetic narcotics,150,3980783,3.8
Oregon,1999,Other opioids,26,3393941,0.8
Oregon,1999,Methadone,Suppressed,3393941,Suppressed
Oregon,1999,Other synthetic narcotics,Suppressed,3393941,Suppressed
Oregon,2000,Other opioids,26,3421399,0.8
Oregon,2000,Methadone,27,3421399,0.8
Oregon,2000,Other synthetic narcotics,Suppressed,3421399,Suppressed
Oregon,2001,Other opioids,41,3467937,1.2
Oregon,2001,Methadone,45,3467937,1.3
Oregon,2001,Other synthetic narcotics,15,3467937,Unreliable
Oregon,2002,Other opioids,50,3513424,1.4
Oregon,2002,Methadone,82,3513424,2.3
Oregon,2002,Other synthetic narcotics,11,3513424,Unreliable
Oregon,2003,Other opioids,80,3547376,2.3
Oregon,2003,Methadone,88,3547376,2.5
Oregon,2003,Other synthetic narcotics,11,3547376,Unreliable
Oregon,2004,Other opioids,66,3569463,1.8
Oregon,2004,Methadone,99,3569463,2.8
Oregon,2004,Other synthetic narcotics,13,3569463,Unreliable
Oregon,2005,Other opioids,80,3613202,2.2
Oregon,2005,Methadone,123,3613202,3.4
Oregon,2005,Other synthetic narcotics,22,3613202,0.6
Oregon,2006,Other opioids,122,3670883,3.3
Oregon,2006,Methadone,145,3670883,4
Oregon,2006,Other synthetic narcotics,27,3670883,0.7
Oregon,2007,Other opioids,94,3722417,2.5
Oregon,2007,Methadone,138,3722417,3.7
Oregon,2007,Other synthetic narcotics,18,3722417,Unreliable
Oregon,2008,Other opioids,92,3768748,2.4
Oregon,2008,Methadone,134,3768748,3.6
Oregon,2008,Other synthetic narcotics,22,3768748,0.6
Oregon,2009,Other opioids,127,3808600,3.3
Oregon,2009,Methadone,114,3808600,3
Oregon,2009,Other synthetic narcotics,30,3808600,0.8
Oregon,2010,Other opioids,135,3831074,3.5
Oregon,2010,Methadone,105,3831074,2.7
Oregon,2010,Other synthetic narcotics,27,3831074,0.7
Oregon,2011,Other opioids,159,3871859,4.1
Oregon,2011,Methadone,98,3871859,2.5
Oregon,2011,Other synthetic narcotics,29,3871859,0.7
Oregon,2012,Other opioids,145,3899353,3.7
Oregon,2012,Methadone,84,3899353,2.2
Oregon,2012,Other synthetic narcotics,31,3899353,0.8
Oregon,2013,Other opioids,119,3930065,3
Oregon,2013,Methadone,66,3930065,1.7
Oregon,2013,Other synthetic narcotics,27,3930065,0.7
Oregon,2014,Other opioids,137,3970239,3.5
Oregon,2014,Methadone,59,3970239,1.5
Oregon,2014,Other synthetic narcotics,33,3970239,0.8
Oregon,2015,Other opioids,150,4028977,3.7
Oregon,2015,Methadone,70,4028977,1.7
Oregon,2015,Other synthetic narcotics,34,4028977,0.8
Oregon,2016,Other opioids,128,4093465,3.1
Oregon,2016,Methadone,46,4093465,1.1
Oregon,2016,Other synthetic narcotics,43,4093465,1.1
Oregon,2017,Other opioids,124,4142776,3
Oregon,2017,Methadone,38,4142776,0.9
Oregon,2017,Other synthetic narcotics,85,4142776,2.1
Oregon,2018,Other opioids,123,4190713,2.9
Oregon,2018,Methadone,34,4190713,0.8
Oregon,2018,Other synthetic narcotics,97,4190713,2.3
Oregon,2019,Other opioids,102,4217737,2.4
Oregon,2019,Methadone,29,4217737,0.7
Oregon,2019,Other synthetic narcotics,95,4217737,2.3
Oregon,2020,Other opioids,111,4241507,2.6
Oregon,2020,Methadone,34,4241507,0.8
Oregon,2020,Other synthetic narcotics,243,4241507,5.7
Pennsylvania,1999,Other opioids,79,12263805,0.6
Pennsylvania,1999,Methadone,11,12263805,Unreliable
Pennsylvania,1999,Other synthetic narcotics,24,12263805,0.2
Pennsylvania,2000,Other opioids,97,12281054,0.8
Pennsylvania,2000,Methadone,18,12281054,Unreliable
Pennsylvania,2000,Other synthetic narcotics,32,12281054,0.3
Pennsylvania,2001,Other opioids,70,12298970,0.6
Pennsylvania,2001,Methadone,15,12298970,Unreliable
Pennsylvania,2001,Other synthetic narcotics,28,12298970,0.2
Pennsylvania,2002,Other opioids,94,12331031,0.8
Pennsylvania,2002,Methadone,39,12331031,0.3
Pennsylvania,2002,Other synthetic narcotics,42,12331031,0.3
Pennsylvania,2003,Other opioids,131,12374658,1.1
Pennsylvania,2003,Methadone,73,12374658,0.6
Pennsylvania,2003,Other synthetic narcotics,68,12374658,0.5
Pennsylvania,2004,Other opioids,154,12410722,1.2
Pennsylvania,2004,Methadone,93,12410722,0.7
Pennsylvania,2004,Other synthetic narcotics,86,12410722,0.7
Pennsylvania,2005,Other opioids,157,12449990,1.3
Pennsylvania,2005,Methadone,114,12449990,0.9
Pennsylvania,2005,Other synthetic narcotics,72,12449990,0.6
Pennsylvania,2006,Other opioids,140,12510809,1.1
Pennsylvania,2006,Methadone,98,12510809,0.8
Pennsylvania,2006,Other synthetic narcotics,93,12510809,0.7
Pennsylvania,2007,Other opioids,214,12563937,1.7
Pennsylvania,2007,Methadone,124,12563937,1
Pennsylvania,2007,Other synthetic narcotics,83,12563937,0.7
Pennsylvania,2008,Other opioids,260,12612285,2.1
Pennsylvania,2008,Methadone,111,12612285,0.9
Pennsylvania,2008,Other synthetic narcotics,99,12612285,0.8
Pennsylvania,2009,Other opioids,292,12666858,2.3
Pennsylvania,2009,Methadone,103,12666858,0.8
Pennsylvania,2009,Other synthetic narcotics,105,12666858,0.8
Pennsylvania,2010,Other opioids,328,12702379,2.6
Pennsylvania,2010,Methadone,110,12702379,0.9
Pennsylvania,2010,Other synthetic narcotics,98,12702379,0.8
Pennsylvania,2011,Other opioids,325,12742886,2.6
Pennsylvania,2011,Methadone,86,12742886,0.7
Pennsylvania,2011,Other synthetic narcotics,111,12742886,0.9
Pennsylvania,2012,Other opioids,358,12763536,2.8
Pennsylvania,2012,Methadone,87,12763536,0.7
Pennsylvania,2012,Other synthetic narcotics,99,12763536,0.8
Pennsylvania,2013,Other opioids,406,12773801,3.2
Pennsylvania,2013,Methadone,82,12773801,0.6
Pennsylvania,2013,Other synthetic narcotics,108,12773801,0.8
Pennsylvania,2014,Other opioids,411,12787209,3.2
Pennsylvania,2014,Methadone,81,12787209,0.6
Pennsylvania,2014,Other synthetic narcotics,217,12787209,1.7
Pennsylvania,2015,Other opioids,460,12802503,3.6
Pennsylvania,2015,Methadone,89,12802503,0.7
Pennsylvania,2015,Other synthetic narcotics,429,12802503,3.4
Pennsylvania,2016,Other opioids,634,12784227,5
Pennsylvania,2016,Methadone,113,12784227,0.9
Pennsylvania,2016,Other synthetic narcotics,1309,12784227,10.2
Pennsylvania,2017,Other opioids,564,12805537,4.4
Pennsylvania,2017,Methadone,64,12805537,0.5
Pennsylvania,2017,Other synthetic narcotics,1982,12805537,15.5
Pennsylvania,2018,Other opioids,595,12807060,4.6
Pennsylvania,2018,Methadone,118,12807060,0.9
Pennsylvania,2018,Other synthetic narcotics,2430,12807060,19
Pennsylvania,2019,Other opioids,505,12801989,3.9
Pennsylvania,2019,Methadone,131,12801989,1
Pennsylvania,2019,Other synthetic narcotics,2661,12801989,20.8
Pennsylvania,2020,Other opioids,624,12783254,4.9
Pennsylvania,2020,Methadone,153,12783254,1.2
Pennsylvania,2020,Other synthetic narcotics,3574,12783254,28
Rhode Island,1999,Other opioids,Suppressed,1040402,Suppressed
Rhode Island,1999,Methadone,Suppressed,1040402,Suppressed
Rhode Island,1999,Other synthetic narcotics,Suppressed,1040402,Suppressed
Rhode Island,2000,Other opioids,Suppressed,1048319,Suppressed
Rhode Island,2000,Methadone,Suppressed,1048319,Suppressed
Rhode Island,2000,Other synthetic narcotics,Suppressed,1048319,Suppressed
Rhode Island,2001,Other opioids,17,1057142,Unreliable
Rhode Island,2001,Methadone,Suppressed,1057142,Suppressed
Rhode Island,2001,Other synthetic narcotics,Suppressed,1057142,Suppressed
Rhode Island,2002,Other opioids,Suppressed,1065995,Suppressed
Rhode Island,2002,Methadone,16,1065995,Unreliable
Rhode Island,2002,Other synthetic narcotics,Suppressed,1065995,Suppressed
Rhode Island,2003,Other opioids,14,1071342,Unreliable
Rhode Island,2003,Methadone,20,1071342,1.9
Rhode Island,2003,Other synthetic narcotics,Suppressed,1071342,Suppressed
Rhode Island,2004,Other opioids,19,1074579,Unreliable
Rhode Island,2004,Methadone,13,1074579,Unreliable
Rhode Island,2004,Other synthetic narcotics,10,1074579,Unreliable
Rhode Island,2005,Other opioids,24,1067916,2.2
Rhode Island,2005,Methadone,25,1067916,2.3
Rhode Island,2005,Other synthetic narcotics,10,1067916,Unreliable
Rhode Island,2006,Other opioids,33,1063096,3.1
Rhode Island,2006,Methadone,45,1063096,4.2
Rhode Island,2006,Other synthetic narcotics,Suppressed,1063096,Suppressed
Rhode Island,2007,Other opioids,17,1057315,Unreliable
Rhode Island,2007,Methadone,29,1057315,2.7
Rhode Island,2007,Other synthetic narcotics,Suppressed,1057315,Suppressed
Rhode Island,2008,Other opioids,29,1055003,2.7
Rhode Island,2008,Methadone,28,1055003,2.7
Rhode Island,2008,Other synthetic narcotics,13,1055003,Unreliable
Rhode Island,2009,Other opioids,26,1053646,2.5
Rhode Island,2009,Methadone,40,1053646,3.8
Rhode Island,2009,Other synthetic narcotics,11,1053646,Unreliable
Rhode Island,2010,Other opioids,45,1052567,4.3
Rhode Island,2010,Methadone,25,1052567,2.4
Rhode Island,2010,Other synthetic narcotics,12,1052567,Unreliable
Rhode Island,2011,Other opioids,62,1051302,5.9
Rhode Island,2011,Methadone,29,1051302,2.8
Rhode Island,2011,Other synthetic narcotics,Suppressed,1051302,Suppressed
Rhode Island,2012,Other opioids,72,1050292,6.9
Rhode Island,2012,Methadone,28,1050292,2.7
Rhode Island,2012,Other synthetic narcotics,12,1050292,Unreliable
Rhode Island,2013,Other opioids,80,1051511,7.6
Rhode Island,2013,Methadone,28,1051511,2.7
Rhode Island,2013,Other synthetic narcotics,32,1051511,3
Rhode Island,2014,Other opioids,70,1055173,6.6
Rhode Island,2014,Methadone,24,1055173,2.3
Rhode Island,2014,Other synthetic narcotics,82,1055173,7.8
Rhode Island,2015,Other opioids,95,1056298,9
Rhode Island,2015,Methadone,30,1056298,2.8
Rhode Island,2015,Other synthetic narcotics,137,1056298,13
Rhode Island,2016,Other opioids,89,1056426,8.4
Rhode Island,2016,Methadone,29,1056426,2.7
